3,S=C=Nc1ccccc1
803,O=C(O)c1ccc(N2CCCCCC2)c([N+](=O)[O-])c1
804,COc1ccc(C(=O)O)cc1
805,O=C(O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1
808,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1
809,CN1C(=O)CC(=O)N(C)C1=O
810,O=C(O)CCCOc1ccc(Cl)cc1Cl
811,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
812,O=C(O)c1ccc(Cl)cc1Cl
813,O=C(O)C1CC1
814,Nc1c(C(=O)O)[nH]c(=O)[nH]c1=O
815,O=C(O)c1ccccc1F
817,Nc1cc(Cl)ccc1C(=O)O
818,O=C1CCC(C(=O)O)N1
819,O=C(O)c1ccc(Cl)c(Cl)c1
820,O=C(O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
821,CCOC(=O)C1CCNCC1
822,Nc1ccc(C(=O)Nc2cccc(S(N)(=O)=O)c2)cc1
829,NS(=O)(=O)c1cccc([N+](=O)[O-])c1
830,NNC(=O)c1ccccc1
833,NS(=O)(=O)c1ccccc1Cl
837,CS(=O)(=O)c1ccc(Cl)c(S(C)(=O)=O)c1
838,CS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1
840,CCS(=O)(=O)c1ccc(O)c(N)c1
841,Nc1ccc(O)cc1
842,Nc1ccc([N+](=O)[O-])cc1O
843,O=[N+]([O-])c1cccc(O)c1
844,Nc1cc(Cl)ccc1O
852,COc1ccc(O)cc1
853,O=[N+]([O-])c1ccc(O)c(Cl)c1
857,O=Cc1ccc(F)cc1F
859,Sc1nnc(S)s1
861,COc1cc(OC)nc(N)n1
862,Cc1cc(N)no1
864,O=C1CSC(=O)N1
865,Nc1nc2ccccc2s1
866,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
870,Nc1ccncc1
871,O=C(O)C1(c2ccc(F)cc2)CCCC1
874,CCOc1ccc2nc(N)sc2c1
876,Nc1ncc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1
877,Cn1cnnc1S
878,Nc1c(F)c(F)c(F)c(F)c1F
881,CC1=NN(c2cccc(Cl)c2)C(=O)C1
884,Nc1cccnc1
885,Nc1ccccn1
888,O=Cc1cccc(Cl)c1Cl
889,O=Cc1ccc(Cl)c(Cl)c1
892,CC(=O)c1ccc2ccccc2c1O
898,CC(=O)c1c(F)cccc1F
899,CC(=O)c1cccc(F)c1
900,CC(=O)c1ccccc1C(F)(F)F
901,CCOC(=O)c1ccc(C(C)=O)cc1
902,CC(=O)c1ccccn1
903,CC(=O)c1ccncc1
904,CC(=O)c1cccnc1
907,CC(=O)c1ccc(Cl)c([N+](=O)[O-])c1
908,Cc1ccc(C)c(C(=O)c2ccccc2)c1
910,O=C1CCCCC1
913,CC(=O)c1cccs1
914,O=C(O)C12CC3CC(CC(C3)C1)C2
918,NCCCn1ccnc1
919,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
920,Nc1cccc(S(=O)(=O)N2CCCCC2)c1
921,CCNc1ccc(C(=O)OCC)cc1N
924,CC(=O)Nc1ccccc1O
925,CCN(CC)S(=O)(=O)c1cccc(N)c1
926,Nc1ccc(S(=O)(=O)N2CCCC2)cc1
927,Nc1cccc(S(=O)(=O)N2CCCC2)c1
928,Nc1ccc(S(=O)(=O)N2CCCCC2)cc1
929,Nc1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1
930,Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1
931,Nc1cccc(S(=O)(=O)Nc2ccccc2Cl)c1
932,COc1ccccc1NS(=O)(=O)c1ccc(N)cc1
934,NCCCN1CCOCC1
936,NC1CCCCC1N
937,CCOc1ccccc1N1CCNCC1
939,CCNCc1ccncc1
941,O=CC1CC=CCC1
945,C1CNCCN1
946,CCOC(=O)CC(=O)c1ccccc1
947,O=C(O)c1cccnc1Cl
948,O=Cc1c[nH]c2ccccc12
950,CCNCC(O)c1cccc(O)c1
